8.942879083429968595e-04,0.000000000000000000e+00,-1.034682351425090033e-02
8.942879083429968595e-04,0.000000000000000000e+00,9.292849838603145854e-03
8.942879083429968595e-04,0.000000000000000000e+00,-7.793217887507903827e-03
8.942879083429572861e-04,0.000000000000000000e+00,5.098383867183362179e-03
8.942879083429968595e-04,0.000000000000000000e+00,-2.178229023116431788e-03
8.942879083429968595e-04,0.000000000000000000e+00,-6.184441738995023752e-03
8.942879083429968595e-04,0.000000000000000000e+00,3.332529845957762915e-03
8.942879083429968595e-04,0.000000000000000000e+00,3.289945203280449613e-03
8.942879083429968595e-04,0.000000000000000000e+00,8.198432354741440938e-04
8.942879083429968595e-04,0.000000000000000000e+00,1.197213770514782977e-03
8.942879083429572861e-04,0.000000000000000000e+00,-6.017815711941970798e-03
8.942879083429968595e-04,0.000000000000000000e+00,5.035821889310987919e-03
8.942879083429968595e-04,0.000000000000000000e+00,-5.408366346598588760e-03
8.942879083429968595e-04,0.000000000000000000e+00,-2.153243934826292382e-04
8.942879083429968595e-04,0.000000000000000000e+00,-5.295007908750133316e-03
8.942879083429968595e-04,0.000000000000000000e+00,-7.478954425320939172e-04
8.942879083429968595e-04,0.000000000000000000e+00,2.125014910741271183e-03
8.942879083429572861e-04,0.000000000000000000e+00,-2.695827919544445395e-03
8.942879083429968595e-04,0.000000000000000000e+00,4.879102845343023624e-03
8.942879083429968595e-04,0.000000000000000000e+00,4.155601516968261688e-03
8.942879083429968595e-04,0.000000000000000000e+00,-5.099312556987387578e-03
8.942879083429968595e-04,0.000000000000000000e+00,-5.282403367531325437e-03
8.942879083429968595e-04,0.000000000000000000e+00,9.106704846745876727e-03
8.942879083429572861e-04,0.000000000000000000e+00,3.871694416833007090e-03
8.942879083429968595e-04,0.000000000000000000e+00,-4.399215271476661186e-03
8.942879083430365413e-04,0.000000000000000000e+00,1.008494621906656135e-03
8.942879083429572861e-04,0.000000000000000000e+00,-1.918955616977306017e-03
8.942879083429572861e-04,0.000000000000000000e+00,-1.674840542432432769e-04
8.942879083430365413e-04,0.000000000000000000e+00,-4.215407848523239527e-03
8.942879083429572861e-04,0.000000000000000000e+00,-3.284325642354175324e-03
8.942879083430365413e-04,0.000000000000000000e+00,9.072916326546033583e-03
8.942879083429572861e-04,0.000000000000000000e+00,-2.317783662098689152e-03
8.942879083430365413e-04,0.000000000000000000e+00,-2.910677150227181684e-04
8.942879083429572861e-04,0.000000000000000000e+00,-4.401851297676324590e-04
8.942879083429572861e-04,0.000000000000000000e+00,-3.394739513205519664e-03
8.942879083430365413e-04,0.000000000000000000e+00,3.284387832122196826e-03
8.942879083429572861e-04,0.000000000000000000e+00,-3.677691169610158677e-03
8.942879083430365413e-04,0.000000000000000000e+00,1.762748559624212601e-03
8.942879083429572861e-04,0.000000000000000000e+00,3.723625359664901099e-03
8.942879083430365413e-04,0.000000000000000000e+00,-5.528911281569816143e-03
8.942879083429572861e-04,0.000000000000000000e+00,2.543466963440234579e-03
8.942879083429572861e-04,0.000000000000000000e+00,-1.550552702191528628e-03
8.942879083430365413e-04,0.000000000000000000e+00,7.712533207439077349e-04
8.942879083429572861e-04,0.000000000000000000e+00,4.297860993449538480e-03
8.942879083430365413e-04,0.000000000000000000e+00,-4.449876720006757519e-03
8.942879083429572861e-04,0.000000000000000000e+00,-7.186355844710883012e-04
8.942879083429572861e-04,0.000000000000000000e+00,7.295612318375866616e-04
8.942879083430365413e-04,0.000000000000000000e+00,-1.309797386932971906e-03
8.942879083429572861e-04,0.000000000000000000e+00,-3.494226960019584678e-03
8.942879083430365413e-04,0.000000000000000000e+00,2.770613006953942092e-03
8.942879083429572861e-04,0.000000000000000000e+00,-1.250056174525574588e-03
8.942879083430365413e-04,0.000000000000000000e+00,3.906090945981409608e-03
8.942879083429572861e-04,0.000000000000000000e+00,-5.784564745379253180e-04
8.942879083430365413e-04,0.000000000000000000e+00,2.008275240699404593e-04
8.942879083429572861e-04,0.000000000000000000e+00,-2.826918549184327667e-03
8.942879083429572861e-04,0.000000000000000000e+00,1.994398953249568781e-03
8.942879083430365413e-04,0.000000000000000000e+00,-6.425466268297506185e-05
8.942879083429572861e-04,0.000000000000000000e+00,-3.807367022605252175e-03
8.942879083430365413e-04,0.000000000000000000e+00,2.897795147270075360e-04
8.942879083429572861e-04,0.000000000000000000e+00,1.101350331561525920e-03
8.942879083429572861e-04,0.000000000000000000e+00,1.104062698995599305e-03
8.942879083430365413e-04,0.000000000000000000e+00,5.352434826539707435e-04
8.942879083429572861e-04,0.000000000000000000e+00,2.322825896190674339e-03
8.942879083430365413e-04,0.000000000000000000e+00,-2.068744424375875118e-03
8.942879083429572861e-04,0.000000000000000000e+00,3.844136190225612990e-04
8.942879083430365413e-04,0.000000000000000000e+00,-2.753757520606920327e-03
8.942879083429572861e-04,0.000000000000000000e+00,4.498031704417214220e-03
8.942879083430365413e-04,0.000000000000000000e+00,-3.526570315688989845e-03
8.942879083429572861e-04,0.000000000000000000e+00,5.393974489934953232e-04
8.942879083429572861e-04,0.000000000000000000e+00,1.458316830772234726e-03
8.942879083430365413e-04,0.000000000000000000e+00,-3.877900100421230890e-03
8.942879083429572861e-04,0.000000000000000000e+00,2.009959553724303353e-03
8.942879083430365413e-04,0.000000000000000000e+00,7.030250954974787657e-04
8.942879083429572861e-04,0.000000000000000000e+00,1.052235490085243761e-03
8.942879083429572861e-04,0.000000000000000000e+00,-3.204299221528406159e-03
8.942879083430365413e-04,0.000000000000000000e+00,-5.962718244825124247e-04
8.942879083429572861e-04,0.000000000000000000e+00,2.116477336952960614e-03
8.942879083430365413e-04,0.000000000000000000e+00,8.039888932818146754e-04
8.942879083429572861e-04,0.000000000000000000e+00,-2.110423800067105175e-03
8.942879083429572861e-04,0.000000000000000000e+00,2.041221182134298276e-03
8.942879083430365413e-04,0.000000000000000000e+00,3.637681182541921280e-04
8.942879083429572861e-04,0.000000000000000000e+00,-5.593743011015255093e-04
8.942879083430365413e-04,0.000000000000000000e+00,3.792308291501373155e-04
8.942879083429572861e-04,0.000000000000000000e+00,9.990415671267103854e-04
8.942879083430365413e-04,0.000000000000000000e+00,-4.423520110807436373e-03
8.942879083429572861e-04,0.000000000000000000e+00,2.925077092314141460e-03
8.942879083430365413e-04,0.000000000000000000e+00,1.553529368818501455e-03
8.942879083429572861e-04,0.000000000000000000e+00,-4.108658524705599557e-03
8.942879083429572861e-04,0.000000000000000000e+00,4.890299464620309101e-03
8.942879083430365413e-04,0.000000000000000000e+00,-3.192004808501623745e-03
8.942879083429572861e-04,0.000000000000000000e+00,2.979686950432357652e-04
8.942879083430365413e-04,0.000000000000000000e+00,6.721138978647948903e-04
8.942879083429572861e-04,0.000000000000000000e+00,6.949890877146268180e-04
8.942879083429572861e-04,0.000000000000000000e+00,-3.096284811887434815e-03
8.942879083430365413e-04,0.000000000000000000e+00,3.907038936264825915e-03
8.942879083429572861e-04,0.000000000000000000e+00,4.518180896514300410e-04
8.942879083430365413e-04,0.000000000000000000e+00,-2.941329873944976189e-03
8.942879083429572861e-04,0.000000000000000000e+00,2.768825580017137983e-03
8.942879083430365413e-04,0.000000000000000000e+00,-5.372987263786862221e-03
8.942879083429572861e-04,0.000000000000000000e+00,5.477379522095931694e-03
8.942879083430365413e-04,0.000000000000000000e+00,2.412149206620257079e-03
8.942879083429572861e-04,0.000000000000000000e+00,-4.299161393950046324e-03
8.942879083429572861e-04,0.000000000000000000e+00,9.156261454921230201e-04
8.942879083430365413e-04,0.000000000000000000e+00,-2.745167861219043309e-03
8.942879083429572861e-04,0.000000000000000000e+00,6.559723606624516187e-03
8.942879083430365413e-04,0.000000000000000000e+00,-2.565388931604823709e-03
8.942879083429572861e-04,0.000000000000000000e+00,1.670849265187830971e-03
8.942879083429572861e-04,0.000000000000000000e+00,-1.377548704684463266e-03
8.942879083430365413e-04,0.000000000000000000e+00,-1.214156957398618590e-03
8.942879083429572861e-04,0.000000000000000000e+00,-2.413931441161322404e-05
8.942879083430365413e-04,0.000000000000000000e+00,-1.370622464926815522e-03
8.942879083429572861e-04,0.000000000000000000e+00,2.363321185588437671e-03
8.942879083429572861e-04,0.000000000000000000e+00,-1.290584202928668879e-03
8.942879083430365413e-04,0.000000000000000000e+00,8.616538467696084093e-04
